Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting)
"France","NET-FR004A","AIRPARIF","FR04012","Place Victor Basch","SPO-FR04012_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y-P1D-per90.41","1 year 90.41 percentile","2020","34.017","ug/m3","86.34","1","Traffic","Urban","2.3275","48.8278","66.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:02:24","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=5&Year_from=2020&Year_to=2020&Station=STA-FR04012&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04012","Place Victor Basch","SPO-FR04012_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2020","8.000","count","86.34","1","Traffic","Urban","2.3275","48.8278","66.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:20:04","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=5&Year_from=2020&Year_to=2020&Station=STA-FR04012&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04012","Place Victor Basch","SPO-FR04012_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y-day-max","1 year day max","2020","76.133","ug/m3","86.34","1","Traffic","Urban","2.3275","48.8278","66.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:16:45","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=5&Year_from=2020&Year_to=2020&Station=STA-FR04012&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04012","Place Victor Basch","SPO-FR04012_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y-day-max36","1 year day max 36","2020","32.242","ug/m3","86.34","1","Traffic","Urban","2.3275","48.8278","66.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:29:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=5&Year_from=2020&Year_to=2020&Station=STA-FR04012&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04012","Place Victor Basch","SPO-FR04012_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y-day-min","1 year day min","2020","7.388","ug/m3","86.34","1","Traffic","Urban","2.3275","48.8278","66.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:36:16","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=5&Year_from=2020&Year_to=2020&Station=STA-FR04012&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04012","Place Victor Basch","SPO-FR04012_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y-hr-max","1 year hour max","2020","121.000","ug/m3","87.11","1","Traffic","Urban","2.3275","48.8278","66.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:38:29","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=5&Year_from=2020&Year_to=2020&Station=STA-FR04012&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04012","Place Victor Basch","SPO-FR04012_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y-hr-min","1 year hour min","2020","0.000","ug/m3","87.11","1","Traffic","Urban","2.3275","48.8278","66.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:28:19","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=5&Year_from=2020&Year_to=2020&Station=STA-FR04012&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04012","Place Victor Basch","SPO-FR04012_5","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2020","26.338","ug/m3","44.29","1","Traffic","Urban","2.3275","48.8278","66.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:12:00","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=5&Year_from=2020&Year_to=2020&Station=STA-FR04012&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04012","Place Victor Basch","SPO-FR04012_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2020","22.945","ug/m3","87.11","1","Traffic","Urban","2.3275","48.8278","66.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 20:26:07","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=5&Year_from=2020&Year_to=2020&Station=STA-FR04012&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04012","Place Victor Basch","SPO-FR04012_8","NO2","Nitrogen dioxide (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2020","44.183","ug/m3","87.70","1","Traffic","Urban","2.3275","48.8278","66.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:04:21","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-FR04012&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04012","Place Victor Basch","SPO-FR04012_8","NO2","Nitrogen dioxide (air)","P1Y-hr-per50","1 year 50 percentile","2020","42.000","ug/m3","88.90","1","Traffic","Urban","2.3275","48.8278","66.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:56:21","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-FR04012&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04012","Place Victor Basch","SPO-FR04012_8","NO2","Nitrogen dioxide (air)","P1Y-hr-max-per99.79","1 year 99.79 %ile of hourly values in a given year","2020","158.800","ug/m3","88.90","1","Traffic","Urban","2.3275","48.8278","66.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:01:08","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-FR04012&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04012","Place Victor Basch","SPO-FR04012_8","NO2","Nitrogen dioxide (air)","P1Y-day-max","1 year day max","2020","145.688","ug/m3","87.70","1","Traffic","Urban","2.3275","48.8278","66.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:17:40","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-FR04012&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04012","Place Victor Basch","SPO-FR04012_8","NO2","Nitrogen dioxide (air)","P1Y-day-min","1 year day min","2020","10.013","ug/m3","87.70","1","Traffic","Urban","2.3275","48.8278","66.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:37:06","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-FR04012&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04012","Place Victor Basch","SPO-FR04012_8","NO2","Nitrogen dioxide (air)","P1Y-hrsAbove200","1 year hour exceed 200","2020","7.000","count","88.90","1","Traffic","Urban","2.3275","48.8278","66.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:25:47","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-FR04012&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04012","Place Victor Basch","SPO-FR04012_8","NO2","Nitrogen dioxide (air)","P1Y-hrsAbove400","1 year hour exceed 400","2020","0.000","count","88.90","1","Traffic","Urban","2.3275","48.8278","66.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:35:42","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-FR04012&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04012","Place Victor Basch","SPO-FR04012_8","NO2","Nitrogen dioxide (air)","P1Y-hr-max","1 year hour max","2020","322.800","ug/m3","88.90","1","Traffic","Urban","2.3275","48.8278","66.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:38:29","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-FR04012&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04012","Place Victor Basch","SPO-FR04012_8","NO2","Nitrogen dioxide (air)","P1Y-hr-max19","1 year hour max19","2020","157.500","ug/m3","88.90","1","Traffic","Urban","2.3275","48.8278","66.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:34:41","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-FR04012&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04012","Place Victor Basch","SPO-FR04012_8","NO2","Nitrogen dioxide (air)","P1Y-hr-min","1 year hour min","2020","3.000","ug/m3","88.90","1","Traffic","Urban","2.3275","48.8278","66.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:28:19","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-FR04012&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04012","Place Victor Basch","SPO-FR04012_8","NO2","Nitrogen dioxide (air)","P1Y-3hAbove400","3 consecutive hours in exceedance of 400","2020","0.000","count","88.90","1","Traffic","Urban","2.3275","48.8278","66.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:16:23","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-FR04012&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04012","Place Victor Basch","SPO-FR04012_8","NO2","Nitrogen dioxide (air)","P3Y","3 subsequent calendar years mean","2020","52.995","ug/m3","44.92","1","Traffic","Urban","2.3275","48.8278","66.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:12:00","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-FR04012&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04012","Place Victor Basch","SPO-FR04012_8","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2020","44.968","ug/m3","88.90","1","Traffic","Urban","2.3275","48.8278","66.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 20:26:07","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-FR04012&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04012","Place Victor Basch","SPO-FR04012_9","NOX as NO2","Nitrogen oxides (air)","P1Y-hr-per50","1 year 50 percentile","2020","111.100","ug/m3","88.88","1","Traffic","Urban","2.3275","48.8278","66.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:56:21","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=9&Year_from=2020&Year_to=2020&Station=STA-FR04012&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
